
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
0,um,Cell,Image 1,1,ATM,0,
6.35863,um,Cell,Image 1,1,ATM,1,
33.9127,um,Cell,Image 1,1,TVC,2,
20.3476,um,Cell,Image 1,1,TVC,3,
21.1954,um,Cell,Image 1,1,TVC,4,
4.66299,um,Cell,Image 1,1,TVC,5,
