
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
6359.57,um^2,Cell,1,ATM,0,
4852.68,um^2,Cell,1,ATM,1,
1539.88,um^2,Cell,1,TVC,2,
2514.33,um^2,Cell,1,TVC,3,
2356.29,um^2,Cell,1,TVC,4,
2132.07,um^2,Cell,1,TVC,5,
