
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
5.09989,9.23196,12.6482,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,1,100000000,
5.66466,8.83301,10.9468,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,2,100000001,
4.42003,6.4791,10.2524,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,4,100000003,
4.95221,6.27433,9.04224,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,3,100000002,
4.4042,5.32872,9.0893,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,5,100000004,
