
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.478694,,Nucleus,1,ATM,0,100000000,
0.27177,,Nucleus,1,ATM,1,100000001,
0.265288,,Nucleus,1,ATM,2,100000002,
0.423418,,Nucleus,1,ATM,3,100000003,
0.455879,,Nucleus,1,TVC,4,100000004,
0.300985,,Nucleus,1,TVC,5,100000005,
0.362714,,Nucleus,1,TVC,6,100000006,
0.353325,,Nucleus,1,TVC,7,100000007,
