
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.249714,,Cell,1,ATM,0,
0.321307,,Cell,1,TVC,1,
0.255512,,Cell,1,TVC,2,
0.327316,,Cell,1,TVC,3,
0.428273,,Cell,1,TVC,4,
0.196121,,Cell,1,TVC,6,
0.336807,,Cell,1,TVC,7,
