
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.217764,,Cell,1,ATM,0,
0.435968,,Cell,1,TVC,1,
0.330513,,Cell,1,TVC,2,
0.264436,,Cell,1,TVC,3,
0.375102,,Cell,1,TVC,4,
0.548703,,Cell,1,TVC,6,
0.325712,,Cell,1,TVC,7,
