
Cell Ellipsoid Axis A
 ==================== 
Cell Ellipsoid Axis A X,Cell Ellipsoid Axis A Y,Cell Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.376039,-0.14136,-0.915758,um,Cell,Cell Ellipsoid Axis A,1,ATM,4,
0.399054,-0.324201,-0.8577,um,Cell,Cell Ellipsoid Axis A,1,ATM,5,
-0.484936,0.828701,0.279449,um,Cell,Cell Ellipsoid Axis A,1,TVC,10,
-0.681705,-0.383831,0.622858,um,Cell,Cell Ellipsoid Axis A,1,TVC,11,
-0.0902145,-0.514751,0.85258,um,Cell,Cell Ellipsoid Axis A,1,TVC,12,
0.175891,0.135603,0.975025,um,Cell,Cell Ellipsoid Axis A,1,TVC,13,
