
Nucleus Distance from Center of Mass to Cell Membrane
 ==================== 
Nucleus Distance from Center of Mass to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
3.8086,um,Nucleus,1,ATM,4,100000001,
3.67843,um,Nucleus,1,ATM,5,100000002,
3.32868,um,Nucleus,1,TVC,10,100000007,
2.44875,um,Nucleus,1,TVC,11,100000008,
2.44868,um,Nucleus,1,TVC,12,100000009,
2.33,um,Nucleus,1,TVC,13,100000010,
