
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
11008,um^3,Cell,1,ATM,4,
10377.7,um^3,Cell,1,ATM,5,
570.474,um^3,Cell,1,TVC,10,
1482.83,um^3,Cell,1,TVC,11,
953.417,um^3,Cell,1,TVC,12,
1542,um^3,Cell,1,TVC,13,
