
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
37129.8,20314.7,178.947,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
37179.5,20285.2,182.077,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
37200.8,20220.9,197.652,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
37206,20230.8,197.422,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
37199.7,20242.7,199.474,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
37190.9,20230.8,198.646,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
