
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
2.25065,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,0,100000000,
1.55048,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,1,100000001,
2.51861,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
2.60997,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
2.20927,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
1.85554,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000005,
