
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
660.43,um^3,Nucleus,1,ATM,0,100000000,
526.45,um^3,Nucleus,1,ATM,1,100000001,
79.9299,um^3,Nucleus,1,TVC,2,100000002,
176.919,um^3,Nucleus,1,TVC,3,100000003,
166.15,um^3,Nucleus,1,TVC,4,100000004,
84.6135,um^3,Nucleus,1,TVC,5,100000005,
