
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.795313,-0.304007,0.524458,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
0.960492,-0.141947,-0.239386,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
