
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
41837.3,48404.5,-64.7601,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
41792.3,48330.2,-60.8048,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
