
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
41837.3,48404.4,-64.7011,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
41792.4,48330.3,-60.6929,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
