
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
6.44606,um,Cell,1,TVC,1,
5.555,um,Cell,1,TVC,3,
8.941,um,Cell,1,TVC,4,
10.2591,um,Cell,1,TVC,6,
8.38554,um,Cell,1,ATM,10,
8.86818,um,Cell,1,ATM,11,
