
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
34147,18948.9,91.928,um,Surface,Position,1,ATMgroup,2,
34197.6,18894.9,71.5014,um,Surface,Position,1,TVCgroup,0,
