
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.407413,-0.912791,-0.0287431,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.811636,-0.552684,-0.189174,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
