
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.295891,,Cell,1,TVC,4,
0.384128,,Cell,1,TVC,5,
0.340862,,Cell,1,TVC,6,
0.361995,,Cell,1,TVC,9,
0.0781309,,Cell,1,ATM,10,
0.100334,,Cell,1,ATM,11,
