
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.640754,,Nucleus,1,TVC,4,100000004,
0.639016,,Nucleus,1,TVC,5,100000005,
0.587496,,Nucleus,1,TVC,6,100000006,
0.591588,,Nucleus,1,TVC,9,100000009,
0.633474,,Nucleus,1,ATM,10,100000010,
0.613078,,Nucleus,1,ATM,11,100000011,
