
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
45238.5,87282.3,-56.8763,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
45184.4,87249.8,-38.3218,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
