
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.23374,um,Surface,1,ATMgroup,0,
8.45388,um,Surface,1,TVCgroup,2,
