
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45238.4,87279.8,-57.9349,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
45185.5,87248.7,-37.8177,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
