
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
25.7435,um,Surface,1,ATMgroup,0,
14.1426,um,Surface,1,TVCgroup,2,
