
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.382921,,Nucleus,1,TVC,1,100000000,
0.478381,,Nucleus,1,TVC,2,100000001,
0.333224,,Nucleus,1,TVC,3,100000002,
0.290069,,Nucleus,1,TVC,4,100000003,
0.446567,,Nucleus,1,TVC,5,100000004,
0.512397,,Nucleus,1,TVC,6,100000005,
0.264927,,Nucleus,1,ATM,0,100000006,
