
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.224247,,Cell,1,ATM,0,
0.386157,,Cell,1,TVC,1,
0.570189,,Cell,1,TVC,2,
0.349958,,Cell,1,TVC,3,
0.311056,,Cell,1,TVC,4,
0.434796,,Cell,1,TVC,5,
0.371555,,Cell,1,TVC,6,
