
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
12.3342,19.2508,44.7806,um,Cell,Cell BoundingBoxOO Length,1,ATM,0,
13.9237,17.6432,20.5744,um,Cell,Cell BoundingBoxOO Length,1,TVC,1,
12.3333,17.9624,21.1033,um,Cell,Cell BoundingBoxOO Length,1,TVC,2,
16.8987,16.17,19.6847,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
12.8276,19.3474,22.8568,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
15.0114,18.6662,20.4442,um,Cell,Cell BoundingBoxOO Length,1,TVC,5,
18.1503,19.0709,24.7832,um,Cell,Cell BoundingBoxOO Length,1,TVC,6,
