
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
2681.2,um^3,Cell,1,ATM,0,
1116.48,um^3,Cell,1,TVC,1,
1436.28,um^3,Cell,1,TVC,2,
1114.79,um^3,Cell,1,TVC,3,
1328.61,um^3,Cell,1,TVC,4,
1668.91,um^3,Cell,1,TVC,5,
1783.45,um^3,Cell,1,TVC,6,
