
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
0,um,Cell,Image 1,1,ATM,0,
2.11954,um,Cell,Image 1,1,TVC,1,
3.39125,um,Cell,Image 1,1,TVC,2,
3.39125,um,Cell,Image 1,1,TVC,3,
5.08688,um,Cell,Image 1,1,TVC,4,
4.66297,um,Cell,Image 1,1,TVC,5,
2.11954,um,Cell,Image 1,1,TVC,6,
