
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36067.2,88623,178.625,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
36076.9,88658.3,186.276,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
36015.7,88598.5,194.106,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
36003.9,88592.5,197.549,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
36007.2,88587.5,204.893,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
36016.9,88594.8,203.899,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
