
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45411.5,64971.4,-43.9549,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,2,
45486.7,65026.5,-29.6964,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
