
Cell Distance to Image Border XY Img=1
 ==================== 
Cell Distance to Image Border XY,Unit,Category,Image,Time,Default Labels,ID,
9.70313,um,Cell,Image 1,1,TVC,3,
18.832,um,Cell,Image 1,1,TVC,4,
2.56641,um,Cell,Image 1,1,TVC,5,
8.84766,um,Cell,Image 1,1,TVC,6,
36.2383,um,Cell,Image 1,1,ATM,9,
5.42188,um,Cell,Image 1,1,ATM,10,
