
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
1.53906,0.285156,-0.364243,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,9,100000009,
1.43359,-0.96875,-0.31559,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,10,100000010,
0.527344,-0.335938,-1.07851,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,3,100000003,
0.0234375,1.30469,-1.49701,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,4,100000004,
1.04297,-0.460938,-0.712704,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,5,100000005,
-0.5,-0.84375,-1.12366,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,6,100000006,
