
Nucleus Distance from Position to Cell Membrane
 ==================== 
Nucleus Distance from Position to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
4.70784,um,Nucleus,1,ATM,5,100000004,
4.67055,um,Nucleus,1,ATM,6,100000005,
2.55038,um,Nucleus,1,TVC,9,100000008,
2.41047,um,Nucleus,1,TVC,10,100000009,
2.79181,um,Nucleus,1,TVC,11,100000010,
3.124,um,Nucleus,1,TVC,12,100000011,
