
Nucleus BoundingBoxAA Length
 ==================== 
Nucleus BoundingBoxAA Length X,Nucleus BoundingBoxAA Length Y,Nucleus BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
9.11914,8.54297,11.8561,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,9,100000009,
9.68945,8.82812,12.703,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,11,100000011,
6.26953,5.98047,10.1624,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,0,100000000,
5.69922,7.11719,11.0092,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,1,100000001,
5.41406,5.12891,9.3155,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,2,100000002,
5.69922,5.41016,9.73893,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,3,100000003,
