
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
4089.69,um^2,Cell,1,ATM,0,
2501.45,um^2,Cell,1,TVC,1,
3565.25,um^2,Cell,1,TVC,2,
4558.18,um^2,Cell,1,TVC,3,
