
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
13.8595,21.0685,40.5917,um,Cell,Cell BoundingBoxOO Length,1,ATM,11,
15.4222,16.9365,45.9025,um,Cell,Cell BoundingBoxOO Length,1,ATM,12,
11.4679,15.8263,21.7511,um,Cell,Cell BoundingBoxOO Length,1,TVC,1,
12.6121,13.8178,16.9662,um,Cell,Cell BoundingBoxOO Length,1,TVC,2,
11.3252,15.9758,25.2035,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
10.5676,13.9737,17.8236,um,Cell,Cell BoundingBoxOO Length,1,TVC,5,
