
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.56716,um,Nucleus,1,TVC,1,100000000,
2.52101,um,Nucleus,1,TVC,2,100000001,
2.55568,um,Nucleus,1,TVC,3,100000002,
2.40016,um,Nucleus,1,TVC,4,100000003,
3.47717,um,Nucleus,1,ATM,5,100000004,
3.28981,um,Nucleus,1,ATM,6,100000005,
