
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
1427.08,um^3,Cell,1,TVC,1,
685.123,um^3,Cell,1,TVC,2,
1471.91,um^3,Cell,1,TVC,3,
1660.3,um^3,Cell,1,TVC,4,
4277.77,um^3,Cell,1,ATM,5,
7768.51,um^3,Cell,1,ATM,6,
