
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.101899,-0.154893,-0.982662,um,Surface,Ellipsoid Axis B,1,ATMgroup,4,
0.0505545,-0.475398,0.878317,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
