
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
26.1182,um,Surface,1,TVCgroup,0,
46.8173,um,Surface,1,ATMgroup,5,
