
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
1.04688,1.76563,-1.08526,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,0,100000000,
-2.64063,-0.6875,-3.64999,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,1,100000001,
-0.410156,-0.507813,0.520874,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,2,100000002,
2.19922,-1.64063,-0.470505,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,3,100000003,
0.34375,0.265625,-1.69775,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,4,100000004,
1.19922,-0.398438,-0.783875,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,5,100000005,
