
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
45677,72727.1,111.652,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
45695.2,72749,117.089,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
45672.5,72691.2,146.778,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
45662.4,72695.5,148.702,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
45673.4,72685,153.766,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
45663,72688.9,154.334,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
