
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.67319,um,Surface,1,TVCgroup,0,
7.58116,um,Surface,1,ATMgroup,4,
