
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.15372,,Cell,1,TVC,5,
0.115089,,Cell,1,TVC,6,
0.110197,,Cell,1,ATM,7,
0.151874,,Cell,1,TVC,9,
0.143268,,Cell,1,ATM,10,
0.0838973,,Cell,1,TVC,11,
