
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
48590.2,75200.3,34.4502,um,Nucleus,Nucleus Position,1,ATM,7,100000005,
48567.2,75214.3,33.6183,um,Nucleus,Nucleus Position,1,ATM,8,100000006,
48556.2,75276.8,34.3387,um,Nucleus,Nucleus Position,1,TVC,10,100000008,
48554.1,75284.7,33.0106,um,Nucleus,Nucleus Position,1,TVC,11,100000009,
48549.2,75268.8,38.7627,um,Nucleus,Nucleus Position,1,TVC,12,100000010,
48549.2,75283.6,37.2942,um,Nucleus,Nucleus Position,1,TVC,13,100000011,
