
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
214.911,um^3,Nucleus,1,TVC,0,100000000,
297.335,um^3,Nucleus,1,TVC,1,100000001,
295.862,um^3,Nucleus,1,TVC,2,100000002,
203.097,um^3,Nucleus,1,TVC,3,100000003,
445.403,um^3,Nucleus,1,TVC,4,100000004,
170.532,um^3,Nucleus,1,TVC,5,100000005,
157.074,um^3,Nucleus,1,TVC,6,100000006,
