
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37487.9,86513.4,-45.6902,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
37420.4,86473.6,-40.1299,um,Surface,1,Center of Image Mass,Image 1,1,TVC,3,
