
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
37486.9,86512.7,-45.4942,um,Surface,Position,1,ATMgroup,0,
37420.5,86473.4,-39.9181,um,Surface,Position,1,TVC,3,
