
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
4.60233,um,Nucleus,1,ATM,3,100000002,
5.46801,um,Nucleus,1,ATM,4,100000003,
3.03849,um,Nucleus,1,TVC,7,100000006,
2.74804,um,Nucleus,1,TVC,10,100000009,
2.43504,um,Nucleus,1,TVC,11,100000010,
2.37267,um,Nucleus,1,TVC,12,100000011,
