
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
3.57783,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,4,100000004,
2.6868,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,5,100000005,
2.67005,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
1.41029,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
2.12479,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,2,100000002,
2.11361,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,3,100000003,
