
Nucleus Distance from Position to Cell Membrane
 ==================== 
Nucleus Distance from Position to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
2.79412,um,Nucleus,1,TVC,0,100000000,
3.6219,um,Nucleus,1,TVC,1,100000001,
4.83332,um,Nucleus,1,TVC,2,100000002,
5.10171,um,Nucleus,1,TVC,3,100000003,
5.3369,um,Nucleus,1,ATM,4,100000004,
5.33698,um,Nucleus,1,ATM,5,100000005,
