
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.985139,-0.0523511,0.163589,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
-0.200259,0.180157,0.963037,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
