
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35802.5,56882.1,133.946,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,3,
35871.8,56841.9,122.144,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
