
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
26.125,60.4453,29.6735,um,Surface,BoundingBoxAA Length,1,ATMgroup,3,
29.8164,17.0273,31.3692,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
