
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
1.08594,1.03906,-2.55646,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,7,100000007,
-2.46875,-0.414062,0.512299,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,10,100000010,
0.226562,1.66406,-1.99302,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,0,100000000,
-0.476562,2.27344,-2.54227,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,2,100000002,
-0.179688,-0.289062,-2.0359,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,4,100000004,
-1.53906,0.429688,-1.89124,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,5,100000005,
