
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35691.6,71557.9,19.5686,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
35652.8,71605.6,-9.95197,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,1,
