
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.9179,um,Nucleus,1,TVC,6,100000003,
2.76375,um,Nucleus,1,TVC,7,100000004,
2.86248,um,Nucleus,1,TVC,8,100000005,
2.54707,um,Nucleus,1,TVC,9,100000008,
4.8996,um,Nucleus,1,ATM,10,100000009,
4.12827,um,Nucleus,1,ATM,11,100000010,
