
Cell Distance to Image Border XY Img=1
 ==================== 
Cell Distance to Image Border XY,Unit,Category,Image,Time,Default Labels,ID,
14.7656,um,Cell,Image 1,1,TVC,1,
11.0781,um,Cell,Image 1,1,TVC,5,
2.84375,um,Cell,Image 1,1,TVC,6,
12.4961,um,Cell,Image 1,1,ATM,9,
12.7813,um,Cell,Image 1,1,ATM,10,
