
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
50.1355,um,Surface,1,ATMgroup,0,
13.8556,um,Surface,1,TVCgroup,3,
