
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
23.418,26.1162,110.541,um,Surface,BoundingBoxOO Length,1,ATMgroup,2,
15.9216,34.0195,57.7305,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
