
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35542.4,32554,10.1142,um,Surface,Center of Homogeneous Mass,1,ATMgroup,2,
35591.1,32501.3,-10.0439,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
