
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
69.6719,88.5,31.3339,um,Surface,BoundingBoxAA Length,1,ATMgroup,2,
43.2227,49.5117,16.9373,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
