
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
31.4988,um,Surface,1,TVCgroup,0,
63.9931,um,Surface,1,ATMgroup,2,
